Date,RF,MktRf,beta,ep,dy,sue,pps,LTR,lev,cashdebt,currat,pchcurrat,pchquick,pchsaleinv,quick,salecash,saleinv,salerec,baspread,depr,pchdepr,SMB,HML,STR,mom6m,mom36m,sgr,cp,IPO,divi,divo,acc,sp,cto,UMD,turn,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,etr,lfe,os,zs,pchcapx_ia,nincr,indmom,ps,bm_ia,cfp_ia,chempia,mve_ia,dolvol,std_dolvol,std_turn,adm,rdm,rds,kz,chinv,chtx,ill,LIQ_PS,idiovol,grltnoa,ob_a,grltnoa_hxz,cfp,rd,cinvest,roavol,cinvest_a,noa,dnoa,tb,pricedelay,age,egr,lgr,dcoa,dcol,dwc,dnca,dncl,dnco,dfin,ta,dsti,dfnl,egr_hxz,ms,chmom,grcapx,retvol,zerotrade,pchcapx3,cei,nef,ndf,nxf,rs,herf,ww,roic,tang,op,nop,ndp,ebp,chcsho,aeavol,ear,moms12m,dpia,pchcapx,cdi,rna,pm,ato,chatoia,chpmia,cashpr,sin,rsup,stdcf,absacc,invest,roaq,stdacc,realestate_hxz,pctacc,maxret,ol,ivg,poa,em,cash,HML_Devil,gma,orgcap,BAB,QMJ,hire,gad,ala,RMW,CMA,HXZ_IA,HXZ_ROE,Intermediary,convind
19950630,0.0047,0.0272,0.058771697,-0.03605905,0.062762559,0.008646592,0.000668028,0.0123,-0.041411303,-0.019556355,-0.036068305,0.002201271,-0.000430403,0.004291337,0.038057524,0.036055548,-0.00603996,-0.012853066,0.053574595,0.047740548,-0.005032896,0.0293,-0.0227,-0.0182,0.009765203,-0.006241102,-0.039149502,-0.049778025,0.036163337,-0.006821635,0.028933338,-0.005789525,-0.021975898,-0.031820024,0.0288,0.047912131,0.00623836,0.001261716,0.001967846,-0.023944829,-0.018424633,0.027733347,0.008906763,-0.043144072,0.015448893,0.012262037,-0.038269579,-0.014602971,-0.019897327,-0.017827309,0.009905735,0.016041632,-0.008390692,-0.000163791,0.056504862,0.033015948,0.039807983,0.054121156,-0.035998544,-0.012980914,0.028420927,0.002114038,0.00699504,0.072993711,-0.030116431,-0.027858974,-0.020695585,-0.042358332,0.026843281,0.006451446,-0.051215537,0.010379959,0.016419372,-0.004760039,-0.017716365,0.020338245,-0.047015924,-0.015898671,-0.033142171,-0.026195907,-0.035158712,-0.01463537,-0.00778414,0.019293053,-0.025230083,0.007060779,0.007346578,0.000485899,-0.00686651,-0.021689352,-0.005269198,-0.012129693,-0.021210616,0.059086928,0.051102299,-0.011911216,-0.020875369,-0.049862148,-0.009735915,-0.040261142,0.031633072,0.014874304,-0.039590326,0.013066981,0.034121575,-0.059331217,-0.055981142,0.046100567,-0.039944588,-0.034466913,-0.028680507,-0.005827882,0.023195946,-0.025968422,-0.027531349,0.007063071,-0.009027858,-0.012705448,-0.035308839,0.022050241,-0.018951643,-0.023687086,-0.035896815,0.030870234,-0.021154057,0.01648128,-0.02542361,-0.002923916,-0.019241507,-0.016586322,-0.022037213,0.053484637,0.006151582,-0.01553143,-0.021968954,-0.025667667,0.038160965,-0.03612392,0.036827254,0.032464497,0.01847927,-0.008886728,-0.023868083,-0.012444278,0.021090112,-0.0059,-0.0243,-0.017306,0.021706,-0.0167,-0.00640577
19950731,0.0045,0.0372,0.045409178,-0.00979476,0.053999816,0.02356207,-0.01765336,-0.0223,-0.024552926,-0.011235416,-0.036037175,-0.01351337,-0.015949588,-0.004871799,0.03536418,0.028641805,-0.005492164,-0.03024082,0.035877363,0.03472925,0.003640567,0.0209,-0.0169,-0.009,0.019016276,-0.025852001,-0.024059871,-0.017641523,0.029966324,0.001417726,0.025375621,-0.002398782,-0.01605525,-0.028482492,0.0254,0.041009801,-0.006115308,-0.00410677,-0.009230366,-0.02356865,0.003225162,0.003589621,0.005468979,-0.023659665,-0.012061004,0.019640045,-0.018151002,0.004146438,-0.016407656,-0.011045416,-0.005092927,0.059173993,-0.038757938,0.005292736,0.043544214,0.028663766,0.034852451,0.036433679,-0.030341145,-0.012988147,0.034960196,-0.04744962,0.04972167,0.049704522,-0.010007108,-0.044243433,-0.009861858,-0.015446144,0.009215383,0.005449859,-0.032990256,6.90E-05,0.003362304,-0.012231218,-0.000754157,0.008080359,-0.035017661,-0.02216299,-0.020405577,-0.028710371,-0.024333645,-0.026993831,-0.014403408,-0.015032438,-0.027008564,0.005308287,-0.006568106,0.00109486,-0.001353437,-0.024689125,0.000203062,0.004833143,-0.018614404,0.040173862,0.039123394,-0.012639019,-0.020472612,-0.041112496,-0.00080845,-0.02717602,0.018060523,0.029153814,-0.037717677,0.011406775,0.028524826,-0.047943391,-0.044699016,0.047486625,-0.03073363,-0.029506748,-0.027462949,0.004546376,0.030790662,-0.011280105,-0.016961523,0.005500555,-0.021581925,-0.002243269,-0.049633362,-0.002444275,0.004375513,-0.022764868,-0.03495884,0.028124657,-0.011958377,0.013174398,-0.011312728,-0.019864281,-0.010240143,-0.005498066,-0.010332733,0.028650561,0.015021344,-0.023183118,-0.015255452,-0.013764391,0.038404669,-0.02716965,0.022531988,0.011027019,0.01433093,-0.008773093,-0.018539093,-0.013808972,0.021510464,0.0064,-0.0169,-0.0253,0.009417,0.0585,-0.010044618
19950831,0.0047,0.0055,0.002258467,0.002626661,0.01123165,-0.017035897,0.006591889,0.0131,0.010659207,0.01332288,-0.003350319,0.01105026,0.005443336,-0.00277492,0.017812476,0.010545498,0.019526447,-0.0120326,-0.001982268,0.009317808,0.00298996,0.016,0.0271,-0.0109,0.01045424,0.007266986,0.007119503,0.004398559,-0.000659781,-0.003114123,0.022744479,0.013685016,-0.003679895,0.030766917,0.0009,-0.003989943,-0.010654581,-0.001375529,-0.003833,0.004887633,-0.003921389,0.004891335,-0.027764321,0.006006333,0.007013198,0.002911414,-0.023156834,0.002443158,0.019649616,0.013689381,0.019632401,0.053508586,0.028864694,0.025280736,0.000817322,0.011035972,0.035889818,0.035716668,0.007188255,0.016990962,0.004257151,0.011641209,-0.01048936,0.008930828,0.001642524,-0.02831038,0.006541132,0.013289152,0.014596218,-0.002319156,0.001161091,0.001297713,0.007775026,0.004807234,0.006391273,-0.001458415,-0.018717767,0.01353418,0.004230741,0.012905351,0.005216194,0.002539768,0.014750617,0.00324971,0.00087666,0.005582401,0.01376021,-0.011147106,0.007799257,0.014688958,-0.006903555,-0.002827822,0.004314946,0.000441752,-0.007198042,0.006003927,-8.30E-05,-0.003279204,0.005121583,-0.001143326,-0.010412935,-0.02552836,-0.005305945,-0.010658024,0.002051395,-0.00193693,-0.002702754,-0.001042203,0.002589273,-0.00691776,0.006893224,0.00725983,0.004688628,0.012821439,0.000918055,0.002077643,-0.019052802,0.008921954,-0.036558141,0.014168149,-0.002501049,0.00992876,0.004471926,-0.016722022,-0.019520279,0.004276005,0.013150481,0.018225123,-0.018465561,-0.012349609,0.013622437,0.004190912,-0.028631744,0.003932255,0.001895466,0.021249284,0.002956221,0.01461788,-0.018193398,-0.01499839,0.03965396,-0.01819097,0.007387202,-0.000511639,-0.011195503,-0.0134,0.0163,0.022127,0.001639,0.0441,0.011843828
19950929,0.0043,0.0335,-0.018032314,0.007159244,-0.009403892,-0.011429069,-0.02290844,-0.0084,-0.006938813,0.000540747,0.008030784,0.003491917,-0.002247682,0.002937758,-0.002540223,0.004284156,0.006355247,-0.013125972,-0.018378263,0.003838132,0.004092127,-0.0211,-0.0077,-0.0096,0.016795009,0.013389377,0.011428592,-0.021978346,-0.007115924,0.000530011,-0.034473989,0.001168433,-0.01890694,0.018000117,0.0271,-0.029903722,-0.01122852,0.004943087,0.011102034,0.001910996,0.0055933,-0.000113221,0.028634567,-0.010066252,0.016099474,-0.003251168,-0.023402905,0.011253388,-0.003819016,0.004157139,0.01443247,-0.004843017,-0.015978346,-0.000541626,-0.028923508,-0.00625609,0.020075681,0.027820556,-0.003333485,0.011886727,0.003662449,-0.02145435,-0.07444929,-0.022175284,0.018043193,-0.009595037,0.008942462,-0.00329633,0.014640637,0.004026364,0.017011024,0.003095035,0.030444241,0.01970039,-0.002956548,-0.001384167,0.006516338,0.008414315,0.002737793,0.006115966,-0.008462433,0.000569327,0.001349924,-0.006199699,0.004583665,0.019473048,0.003567311,-0.00816799,0.016617095,0.011229915,0.010016539,-0.012903604,0.015208036,-0.025142863,-0.027505199,0.011847035,-0.021291776,0.018367946,0.00812381,0.023461545,-0.00616355,-0.008576087,0.014992576,0.015090785,-0.019559442,0.026174625,0.020581473,0.00844755,-0.008587867,0.011399658,0.018722515,0.029017299,0.022612945,0.022622943,0.007276113,-0.004933302,0.020539975,0.031554287,0.008608262,9.34E-05,-0.002050258,-0.001529912,-0.028859698,-0.028941142,0.005215564,-0.005815851,0.024362385,-0.011432158,0.001107784,-0.004443529,-0.020579477,-0.018707193,-0.010802971,0.012528571,-0.024087071,-0.004327406,0.001693013,-0.0111926,0.008121899,0.012256541,0.03283731,0.01975232,0.010496256,0.004001938,0.006032566,0.0124,0.0036,0.018821,0.01434,0.0574,0.014394815
19951031,0.0047,-0.0152,-0.042602918,0.02648913,-0.022090484,0.016825707,-0.07790317,-0.0105,-0.003211368,-0.021013681,0.014696304,0.013267093,0.002913051,0.010171136,0.000757574,0.014486865,0.031050052,0.008093555,-0.032740652,0.000828034,0.019881025,-0.0374,-0.0075,0.0051,0.039380896,0.013915766,0.012330822,0.00514587,0.00778956,0.01575542,-0.030296344,0.022767683,-0.018228872,0.022187822,0.0412,-0.036700478,0.009749708,0.005834978,8.88E-05,-0.007620416,0.00352973,0.008492387,0.027254814,-0.006305994,0.004580044,-0.00602831,-0.032434998,0.006368291,0.001798295,0.020052114,0.013499076,-0.003390171,-0.00436825,0.008460357,-0.022014665,0.020480148,0.029454983,0.034795625,-0.000132163,0.014579064,0.007494609,-0.009134395,0.03514123,-0.037927651,0.020493798,0.000688182,0.020150433,0.015547945,-0.011709567,-0.005927882,0.017696945,0.02925946,0.028147415,0.019608234,0.020963397,-0.016709732,0.005448643,-0.001539947,0.008490671,0.020461566,-0.001588971,0.027186059,0.012912016,0.00069785,0.023139139,0.022153983,0.038377145,-0.006222587,0.0050149,0.003205276,0.020491308,0.004189616,0.021504506,-0.029683814,-0.032084798,0.018831525,-0.017118893,0.037941037,0.005163258,0.033225444,-0.001260716,-0.017309624,0.009510303,0.0260333,-0.000599656,0.024834687,0.034916014,0.009841414,-0.010137398,0.035394704,0.012712439,0.025339884,0.047205824,0.022298835,0.019203293,0.008115077,0.024993824,0.041381348,0.015700915,0.007833299,0.022654872,0.008261164,-0.010230725,-0.020287093,0.010994698,0.007428635,0.022562508,-0.030892669,0.014920563,-0.023834414,0.002957633,-0.028389931,-0.027600532,0.020038978,0.01767573,-0.006681176,0.006883773,-0.006958156,0.005154165,0.002342536,-0.004130716,0.04902944,0.017571987,-0.003580938,-0.016755589,0.0192,-0.0006,0.007712,0.028131,-0.0786,0.026369994
19951130,0.0042,0.0396,-0.00449001,-0.01730742,-0.014333061,0.014878561,0.02192769,0.0056,0.00747391,0.021903153,0.015140951,-0.012378225,-0.008765732,0.002645288,-0.013981484,-0.006549729,0.005298416,-0.00661476,-0.014106512,-0.013807855,-0.013010259,-0.0116,0.0094,0.0066,-0.005185025,0.008462519,0.032963636,-0.013285576,0.000327304,-0.007460358,-0.016487142,-0.005165696,0.012780231,0.012801816,-0.0064,-0.00983938,-0.017196314,0.005063212,0.011032511,0.025233459,0.026642708,-0.021711008,-0.01408616,0.00672355,0.007271089,0.003418343,0.023805106,0.015844148,-0.012479253,-0.006676605,0.001795743,0.004525163,-0.005672261,0.015944433,-0.014354557,-0.039991522,-0.019779198,-0.016741633,-0.001086287,0.012871107,-0.002418024,0.022410766,-0.01973823,-0.010016731,0.01875312,0.022174666,0.01796469,-0.004376285,0.004158821,0.003219589,0.003685807,-0.005580043,0.001963718,0.001109115,-0.010834008,0.008166617,0.010736504,0.020870185,0.017510465,0.027779201,0.018651597,0.014003799,0.006353891,-0.005457004,0.004854604,-0.002692946,-0.018362255,-0.005767739,0.015494922,0.020883918,-0.008899699,0.003585897,0.012280708,-0.018292183,-0.010349482,0.024729777,0.010415318,0.018690454,-0.000199961,0.008226212,-0.016422727,-0.000272419,0.013992253,-0.019841589,-0.02334575,0.014614912,0.015207412,-0.012351669,-0.000130597,0.003806294,0.01098039,0.005185636,-0.01649077,0.017813033,0.000782919,-0.003564428,0.078530867,-0.004166997,0.045387641,-0.001905666,-0.011937897,-0.001068177,0.002727221,-0.006361025,-0.001149904,-0.013150538,0.017965781,0.002608088,-0.002158373,0.010498058,0.002383152,-0.002621133,0.005778918,0.008658478,0.006932859,-0.011958428,-0.00834604,-0.003757165,-0.012468003,-0.001352846,-0.01042401,-0.004378982,0.019765949,0.063675604,0.016911369,-0.0081,0.0119,0.011438,-0.002371,0.055,-0.003424753
19951229,0.0049,0.0103,-0.038401716,0.005509468,-0.031052902,0.007900245,-0.00490036,-0.0096,0.011614444,0.02520739,0.019607224,0.002282381,0.001507571,-0.012183183,-0.008065198,-5.30E-05,0.013542547,-0.012340152,-0.035079505,-0.029832749,0.007030734,0.0057,0.0085,0.0393,0.015162976,0.01909551,0.036172485,0.014768259,-0.026478793,-0.016420983,-0.016195527,0.01101387,-0.016108358,0.068560502,0.0254,-0.028429006,-0.016709974,-0.008603652,0.001046502,0.013661617,0.010986588,-0.018147526,-0.016343364,0.012608373,0.034503199,-0.01776109,0.015744264,-0.00012142,0.028039863,0.01555733,0.006139505,-0.001636432,0.035708472,0.01387102,-0.035264015,0.018992371,0.00088823,0.003590638,0.015604751,0.029487272,-0.011451286,0.031238243,-0.03386333,-0.037395188,0.025044836,-0.014138715,0.023964581,0.01765785,0.001746773,0.005107533,0.02825064,0.001013345,0.01183517,0.018694858,0.000351775,-0.00951538,0.001290456,0.042286928,0.022431716,0.039118959,0.031493238,0.026938945,0.0284241,0.006719933,0.035355829,-0.001593249,-0.015044787,0.001289963,0.010565809,0.043766635,-0.001845552,0.026015089,0.031518418,-0.025417703,-0.03867743,0.029700457,0.011762589,0.024909174,-0.002171737,0.01529388,-0.038837505,-0.040832982,0.000957874,-0.027568852,-0.01545623,0.037576742,0.030303494,-0.032310245,0.02069329,0.01819272,0.029276677,-0.001140236,-0.00288664,0.039504105,0.021609188,0.001959054,-0.023869945,0.005707078,-0.011847005,0.003934098,-0.014759871,0.014189195,-0.026049991,-0.053071195,-0.012462254,-0.010331556,0.039557893,0.03151725,-0.012310279,-0.003603129,0.006289239,-0.019917506,-0.037128126,0.023059696,0.014273319,0.030628,-0.00958212,0.004943904,-0.059919035,-0.043344129,0.02690486,-0.008313906,0.034427353,0.018218441,-0.033226127,-0.0104,0.0297,0.031139,0.003236,-0.0188,0.005342226
19960131,0.0043,0.0226,-0.009811986,0.001802599,-0.006005446,-0.015008117,-0.002374588,0.0106,0.021267251,0.016250578,0.007004537,-0.00520214,-0.007861553,-0.000558196,-0.003308996,0.009841439,0.001344262,-0.006482793,-0.00695252,-0.007445868,-0.004829522,-0.0261,0.0032,0.0129,0.017110683,0.016322197,0.017174553,0.001924398,-0.021117653,-0.010122862,-0.019960092,0.020518138,5.92E-05,0.038570795,0.0057,0.00364516,0.00481473,0.001940816,0.000918082,-0.004105518,-0.001696794,0.005398322,-0.011872911,0.017576489,0.02136572,-0.009143473,0.000721927,0.013314438,0.00340098,0.022392839,0.007503167,0.020320712,-0.005230599,-0.031733397,-0.009363425,-0.00442233,0.031803888,0.029770133,0.010507814,0.01774321,-0.00367355,0.008581228,0.06843973,0.001076005,-0.000178752,-0.00605407,0.008715943,0.015701915,-0.000233164,-0.002437769,0.001464919,0.00384335,0.019039476,-0.001305249,-0.007039482,-0.005978307,0.018032109,0.010594962,0.023675653,0.024105748,0.017403087,0.016566515,0.00291295,-0.007253803,0.008404448,-0.00350016,0.001041818,-0.008910751,0.011680825,0.014927256,0.008247166,0.006843952,0.008674733,-0.005806656,-0.005500523,0.008317023,0.018887397,0.003930471,0.010716104,0.011067881,-0.018943319,-0.028715805,0.01165533,-0.017164015,-0.023538106,0.005227882,0.006244475,-0.007463192,0.006112665,0.00610991,0.004002642,-0.012500886,0.005934577,0.023173436,0.001946032,0.001008995,0.020061002,0.009075583,0.009872749,0.007659033,-0.010364367,0.006119298,0.014495238,-0.022344662,-0.005246492,0.010717294,0.022034217,0.023610651,0.005892254,0.01979018,0.014196333,-0.006968153,-0.024948748,0.012783786,0.009765129,0.013705193,0.008570105,0.005977318,-0.02229968,-0.011222877,0.0443396,-0.01590406,0.009205065,0.001707234,0.005954982,-0.0021,0.0226,0.024804,-0.014482,0.0656,-0.007540445
19960229,0.0039,0.0133,0.024273302,-0.026146572,0.044656471,0.011424788,0.007284183,0.0215,-0.019451467,-0.011022263,-0.027119183,-0.002574697,0.001528302,0.004169897,0.032120682,0.026542423,-0.005299872,-0.007517164,0.024324932,0.034194407,0.007658655,0.0187,-0.0143,-0.0133,0.011240579,-0.015487352,-0.026703636,-0.022849964,0.033335082,0.00884486,0.040688542,-0.001645701,0.001602387,-0.032735606,0.0058,0.030894077,0.007266111,0.002951143,-0.004941444,-0.007220157,-0.011421624,0.007083447,0.008398525,-0.016754163,-0.025450945,0.013429481,-0.010807257,-0.004304219,-0.026334376,-0.027716179,-0.00883741,0.000234393,-0.000849236,0.005181882,0.033632848,0.000447242,-0.004807482,-0.00219147,-0.019583577,-0.006916532,0.019432959,0.010941357,0.04193781,0.03425076,0.009927491,0.00936489,0.004568105,-0.023034243,-0.003413857,-0.006917115,-0.022279823,0.006841982,0.005626968,0.007224533,0.002101151,0.010153728,-0.016695937,-0.01603722,-0.015093512,-0.01729449,-0.012059178,-0.011667039,-0.011985385,-0.006518858,-0.022623118,0.014446311,0.003513843,0.002727779,0.004566415,-0.02068331,-0.001216168,-0.009250161,-0.003294515,0.033412173,0.036289958,-0.006434328,0.001112258,-0.018587592,0.010369654,-0.003807488,0.019006024,0.037554364,-0.010869761,0.018769676,0.024600734,-0.026617364,-0.028022572,0.020280201,-0.027931323,-0.007291968,-0.01545252,0.006932957,0.024574407,-0.009970726,-0.009739744,0.01697343,-0.005730077,0.003612453,-0.018098489,0.011973224,0.021487958,-0.022959579,-0.005604545,0.02675628,-0.01436957,0.009375221,-0.00819598,-0.028542323,-0.009799495,0.004649424,-0.000713944,0.016110788,0.026235481,-0.012926268,-0.007600228,-0.028654369,0.031590708,-0.02443307,0.030278203,0.026682677,0.007434505,0.007298161,-0.016591014,-0.00412677,0.014472369,0.0024,-0.0179,-0.009702,0.03127,0.0313,0.011488301
19960329,0.0039,0.0073,-0.009148837,-0.000986045,-0.00844029,-0.002103587,0.024035166,-0.0006,0.015321568,0.009337438,0.025514422,-0.007640823,-0.000241518,-0.004797431,-0.032152822,-0.02214979,-0.00661431,0.025761002,-0.007608145,-0.030605586,0.006083672,0.013,0.0099,-0.0023,-0.010538226,0.001284657,0.005192582,0.010554695,0.013119332,-0.015641394,0.021304422,-0.005148303,0.028676413,-0.014777971,-0.0188,-0.001342029,-0.02104034,-0.006095463,-0.004187535,0.027347524,-0.001684769,-0.016004087,-0.012009203,0.014606827,0.004473799,0.000590705,0.044780278,0.003348351,0.001687253,0.000510672,-0.004880079,0.040588945,0.034014868,0.013983598,0.000841236,-0.031742947,-0.057868938,-0.068273206,0.018688768,0.000299878,-0.00184314,0.031606964,-0.04654464,-0.015325214,-0.010037121,0.05093835,-0.00803115,0.010420715,-0.022405231,0.010940427,-0.004505276,-0.010168625,-0.024186428,0.003046737,0.008030132,-0.002348347,0.009452236,0.008292823,0.002147037,0.005565001,0.010190278,0.008619334,0.003772927,-0.010643747,0.011326375,-0.003886003,0.008885508,0.017635403,-0.00915741,0.00641896,-0.0076182,0.014048989,-0.000317525,-0.005889172,-0.004538624,0.003772095,0.006091753,0.004643056,-0.012665074,-0.001971273,-0.013264107,-0.000897388,0.008244329,-0.013706516,-0.002880999,0.007889566,0.003585303,-0.027714981,0.024071882,0.004745296,0.003890022,-0.015132025,-0.01459756,-0.009043041,-0.003241964,0.001934162,-0.009791395,-0.031453171,-0.016330181,-0.00656177,-0.009803393,0.017396226,-0.034997269,0.015764516,0.009052781,-0.012119479,-0.009753248,0.00545258,0.008555661,0.020997271,0.010817208,0.001270589,0.022741068,-0.010147056,-4.07E-05,7.49E-05,-0.016908182,0.0178012,-0.002402175,-0.00781408,0.02594485,-0.007501055,0.010360422,-0.015975097,0.006753625,0.0117,-0.0096,-0.006401,0.002616,0.0077,0.008379872
19960430,0.0046,0.0206,0.058352006,-0.028823212,0.071966318,0.01073855,0.032789649,0.0072,-0.03317615,-0.017877417,-0.031453756,0.008140498,0.009328676,-0.004304942,0.043357949,0.015160362,-0.008659159,-0.013374168,0.066891636,0.046197042,0.005664984,0.0491,-0.039,-0.0078,0.01461616,-0.028101957,-0.028994286,-0.018496841,0.022485658,0.044874731,0.039025659,-0.003831173,0.002151942,-0.045202877,-0.0091,0.058730428,0.010570274,-0.008904998,0.006691728,-0.017022921,-0.036672728,0.029265777,0.000857536,-0.032569087,-0.010923358,0.017695404,-0.027406203,-0.014406048,-0.005411259,-0.023646079,-0.006280556,0.052011797,-0.037707834,0.008004647,0.065836334,-0.006543176,0.020152497,0.013103307,-0.032823567,-0.027853223,0.027525523,-0.034814776,-0.04333573,0.093135955,-0.018091294,-0.008061372,-0.011005402,-0.027864291,0.029585064,-0.001894746,-0.034859696,0.000132737,0.000160813,-0.00308567,0.00199182,0.012510644,-0.05176595,-0.019485865,-0.008414586,-0.027395504,-0.012603439,-0.031416821,-0.011887569,0.013055054,-0.039082878,0.010430442,0.008257424,-0.001554751,-0.015161493,-0.022211163,-0.01040456,0.009507081,-0.021079944,0.069652171,0.060696725,-0.021389065,-0.009184885,-0.053093825,-0.002145891,-0.033724616,0.029154151,0.023706588,-0.037507534,-0.000311565,0.048843688,-0.057666042,-0.06278951,0.055522407,-0.036475697,-0.039836398,-0.028931998,0.001994444,0.018857562,-0.022914963,-0.023799959,0.024056819,-0.077991214,-0.020415983,-0.058260028,0.004774942,0.005344855,-0.02219339,0.032114237,0.022354265,-0.00443103,0.022510863,-0.023472183,-0.01945349,-0.008591035,-0.020785003,-0.003194885,0.052267041,0.023097914,-0.034080561,-0.001855745,-0.022720248,0.024598105,-0.03066155,0.03312442,0.016321018,0.000979351,0.002472666,-0.021449837,0.011315039,0.003148826,0.0009,-0.0218,-0.017087,0.028467,-0.0058,-0.005872705
19960531,0.0042,0.0236,0.009631578,-0.006585649,0.018852292,0.017436056,0.023442945,-0.0105,-0.021463085,-0.005485824,-0.021295225,-0.017804894,-0.009669631,-0.008450422,0.008624752,0.011143919,-0.006670346,0.011607248,0.030941867,0.007454154,0.002159914,0.0303,-0.0121,0.0117,-0.008786786,0.031461042,-0.000485955,-0.025746351,0.00458372,0.003585026,-0.015305973,-0.016782875,0.004186416,-0.024868538,0.0156,0.006618564,0.002551177,-0.009655872,0.008319847,-0.004022684,-0.006883659,0.004068439,0.010722384,-0.019126514,-0.003564185,-0.013012986,-0.006163497,-0.004175425,-0.006135689,-0.026404609,0.004832237,-0.057946874,0.029073306,-0.012291097,0.007676577,-0.028749518,-0.005571766,-0.00053943,-0.011445746,-0.012665102,0.015842994,0.043434915,-0.02564436,0.02332408,0.029219288,0.025425452,0.016648295,-0.026738743,-0.008107416,-0.001788512,-0.021041879,0.015215384,0.014193078,0.013187608,-0.013994509,0.002809436,-0.012892267,0.00031621,0.002766405,-0.002096981,-0.001320439,-0.015453006,0.007255988,0.013553153,0.012179013,0.017387987,0.013571078,0.001851111,0.010950508,0.004314702,-0.003913263,-0.010589061,0.018141625,0.018565898,0.010213369,0.006478675,-0.013747371,0.000134411,-0.002089293,0.008101012,-0.001985262,0.008799013,0.000555116,0.010552548,-0.000742759,-0.004826615,-0.003343758,0.031866974,-0.014087815,0.005459235,0.008417299,-0.000566712,0.015909986,0.005795316,0.000967131,-0.009981539,-0.025429077,-0.001891282,-0.015972826,-0.004002154,0.003781808,-0.0166119,0.040437656,0.003184354,-0.001638885,-0.005434412,0.003753034,-0.01714852,-0.010691005,-0.000829691,-0.029733096,0.012599363,0.022118328,-0.008437273,-0.022526191,-0.024986564,0.01825138,-0.02364044,0.026180849,0.035749192,0.03616799,0.00340393,0.007982942,0.028190631,0.03163094,0.0023,-0.0021,0.011073,0.018659,0.0203,-0.002648836
19960628,0.004,-0.0114,-0.066600595,0.027548981,-0.056238772,-0.017939219,-0.007948479,-0.0023,0.032932434,0.005174723,0.063691493,0.000909904,-0.004566104,-0.000512957,-0.060235025,-0.035106018,0.02798231,0.021118535,-0.055288216,-0.05229392,0.003145633,-0.0358,0.0155,-0.0013,-0.001439499,0.008408364,0.017106593,0.023892593,-0.023077464,-0.040686834,-0.022412231,0.014362472,-0.009175854,0.027089215,0.0101,-0.065506623,-0.005345455,-0.001031723,0.000616625,0.017895662,0.033615916,-0.016753315,-0.003769309,0.029650055,0.008721241,-0.016849555,0.009249879,0.016328554,0.003996326,0.021067085,-0.000640156,-0.037001276,0.019288373,-0.004836808,-0.052804495,0.006276853,-0.039138401,-0.045409734,0.029371038,0.03114162,-0.017230952,0.010599239,-0.05471794,-0.067839479,0.011609567,0.026563404,0.011024281,0.040819453,-0.020334282,0.004882898,0.03663489,0.001676058,-0.004870042,0.008801819,0.004318431,-0.028858192,0.035994494,0.01568077,0.001586883,0.02629614,0.00165756,0.033013988,0.002812488,-0.014942711,0.028046203,0.003464082,-0.001397623,0.000931188,0.010333855,0.017770129,0.009346443,-0.002915166,0.017862443,-0.061516704,-0.063273585,0.011336969,-0.002865184,0.046994252,0.001297032,0.040207339,-0.014021276,-0.02009642,0.046142585,0.006993408,-0.055557418,0.056157447,0.055633338,-0.067598398,0.038615377,0.035564109,0.031852229,0.003989916,-0.008293986,0.017000443,0.008937622,-0.006047826,0.084921791,0.027532001,0.057784413,0.01034237,-0.015781559,0.018069235,0.034092312,-0.030006576,0.023992525,-0.015598217,0.017252014,0.009231318,0.024991742,0.023547613,0.008479489,-0.04992374,-0.023769797,0.024278895,0.018668339,0.014015049,-0.037445322,0.02680704,-0.02701459,-0.028953057,0.03472544,0.02644855,0.014274296,-0.031177126,-0.036670185,0.0343,0.0109,0.017034,0.008625,-0.0272,0.005665753
